id,company,city,country,country_code,lat,lng,sector,stage,amount_usd_m,lead_investor,date,year,quarter,data_quality_note,pct_above_global_avg
synth_b6a4d95d,SynthCorp 337,Seattle,USA,US,47.73484928605687,-122.10321061364779,AI/ML,Series A,3.58,Tiger Global,2020-02-24,2020,2020Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-86.7
synth_a17b47c0,SynthCorp 338,Berlin,Germany,DE,52.23591163068506,13.054587761568634,HealthTech,Series D+,98.5,GV,2020-06-29,2020,2020Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,265.0
synth_86ca6c34,SynthCorp 339,Singapore,Singapore,SG,1.5914997654076153,103.70063331330975,EdTech,Series B,11.91,Insight Partners,2021-05-22,2021,2021Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-55.9
synth_f0055447,SynthCorp 340,Seattle,USA,US,47.73740222696791,-122.43178373174334,HealthTech,Series D+,66.79,Insight Partners,2019-12-22,2019,2019Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,147.5
synth_a4a0fe5a,SynthCorp 341,Paris,France,FR,49.084484246608326,2.3309750651881,AI/ML,Series A,1.26,Benchmark,2021-10-11,2021,2021Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-95.3
synth_d4ed5c33,SynthCorp 342,San Francisco,USA,US,37.888175438941964,-122.02538806703083,DeepTech,Series D+,93.23,Benchmark,2022-05-20,2022,2022Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,245.5
synth_c484840c,SynthCorp 343,Berlin,Germany,DE,51.998888163440064,13.258338370827158,AgriTech,Series B,11.5,Index Ventures,2021-09-07,2021,2021Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-57.4
synth_fa1bb7b8,SynthCorp 344,Boston,USA,US,43.05704866168321,-71.11647256611013,CleanEnergy,Series B,10.06,Bessemer Venture Partners,2019-02-19,2019,2019Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-62.7
synth_be81bb72,SynthCorp 345,São Paulo,Brazil,BR,-23.210197816928194,-46.13961432014614,FinTech,Series B,5.98,Insight Partners,2024-04-13,2024,2024Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-77.8
synth_fbb7d709,SynthCorp 346,San Francisco,USA,US,38.4212120989394,-122.76119250009198,EdTech,Seed,0.81,GV,2019-06-13,2019,2019Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-97.0
synth_e4370fa7,SynthCorp 347,Beijing,China,CN,39.59111500528692,116.73067517849748,CleanEnergy,Series C,31.35,Accel Partners,2023-07-06,2023,2023Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,16.2
synth_3e0f180f,SynthCorp 348,San Francisco,USA,US,37.946977934682174,-122.44741598234069,Logistics,Pre-Seed,0.62,Bessemer Venture Partners,2021-04-12,2021,2021Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-97.7
synth_c59a7ac5,SynthCorp 349,Boston,USA,US,42.01193154043848,-71.2127450957231,DeepTech,Series C,19.86,Sequoia Capital,2022-06-24,2022,2022Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-26.4
synth_b3240d9e,SynthCorp 350,Beijing,China,CN,39.51067748918419,116.526107562772,AI/ML,Growth,46.33,Index Ventures,2020-04-20,2020,2020Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,71.7
synth_485250dd,SynthCorp 351,Paris,France,FR,49.17758491395409,2.73453701130551,AI/ML,Series C,43.77,Tiger Global,2019-02-16,2019,2019Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,62.2
synth_f8d1872d,SynthCorp 352,Berlin,Germany,DE,52.50390795938141,13.25548745101383,FinTech,Series C,55.43,Kleiner Perkins,2022-01-05,2022,2022Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,105.4
synth_a79bcde4,SynthCorp 353,Toronto,Canada,CA,43.83819087470578,-79.74182939672109,FinTech,Seed,1.58,General Catalyst,2019-11-12,2019,2019Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-94.1
synth_4a95ad14,SynthCorp 354,São Paulo,Brazil,BR,-23.554993455997295,-46.49356230174711,HealthTech,Seed,1.01,SoftBank Vision Fund,2020-10-06,2020,2020Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-96.3
synth_5b4fb5b1,SynthCorp 355,Paris,France,FR,48.82000396395817,2.0620162220714517,CleanEnergy,Pre-Seed,0.52,Tiger Global,2019-07-08,2019,2019Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-98.1
synth_a6f4d1de,SynthCorp 356,Tokyo,Japan,JP,35.712336104054906,139.87404226451898,Logistics,Series D+,85.55,Accel Partners,2023-09-14,2023,2023Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,217.0
synth_0f4c5426,SynthCorp 357,Toronto,Canada,CA,43.959161532712386,-79.15045604090339,FinTech,Series B,14.38,Bessemer Venture Partners,2019-08-04,2019,2019Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-46.7
synth_b04687e8,SynthCorp 358,San Francisco,USA,US,37.813017474063095,-122.67537000006895,HealthTech,Series A,5.78,GV,2022-03-02,2022,2022Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-78.6
synth_6337c156,SynthCorp 359,Bangalore,India,IN,13.47936429008639,77.20333341487832,AgriTech,Series A,2.87,SoftBank Vision Fund,2021-09-20,2021,2021Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-89.4
synth_a121d509,SynthCorp 360,Paris,France,FR,49.26391225489738,2.9170333119007803,FinTech,Series B,11.2,SoftBank Vision Fund,2021-10-01,2021,2021Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-58.5
synth_59646678,SynthCorp 361,Singapore,Singapore,SG,1.3130428924176425,104.25883044184684,AI/ML,Series B,9.81,Andreessen Horowitz,2022-10-04,2022,2022Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-63.6
synth_639c5de8,SynthCorp 362,London,UK,GB,51.40209274485966,-0.12252137242005907,CleanEnergy,Growth,120.65,Benchmark,2023-09-16,2023,2023Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,347.1
synth_ca0e00a8,SynthCorp 363,Beijing,China,CN,40.480074039304235,116.31936945864526,HealthTech,Pre-Seed,0.54,Insight Partners,2023-08-19,2023,2023Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-98.0
synth_17c5961c,SynthCorp 364,New York,USA,US,41.05922676860597,-73.82995126449066,EdTech,Seed,0.63,Index Ventures,2023-06-04,2023,2023Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-97.7
synth_55ff5ae9,SynthCorp 365,Sydney,Australia,AU,-33.60845670007673,151.06026164341293,Logistics,Seed,0.98,General Catalyst,2023-05-29,2023,2023Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-96.4
synth_28585ad9,SynthCorp 366,Beijing,China,CN,40.24170627837678,116.79566018269772,HealthTech,Pre-Seed,0.19,Tiger Global,2021-04-10,2021,2021Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-99.3
synth_3d91a94f,SynthCorp 367,New York,USA,US,40.852834510514896,-73.8063563135178,AI/ML,Series A,3.22,General Catalyst,2023-01-07,2023,2023Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-88.1
synth_dcf06212,SynthCorp 368,Beijing,China,CN,39.99466412762452,116.16843376686172,FinTech,Seed,0.94,SoftBank Vision Fund,2020-10-07,2020,2020Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-96.5
synth_262c1e04,SynthCorp 369,São Paulo,Brazil,BR,-23.427617276031132,-46.70885565581401,AI/ML,Series A,4.39,Accel Partners,2022-12-28,2022,2022Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-83.7
synth_78b50c07,SynthCorp 370,Toronto,Canada,CA,43.88673732698028,-79.68583691371622,DeepTech,Seed,1.08,Andreessen Horowitz,2023-07-15,2023,2023Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-96.0
synth_172eb880,SynthCorp 371,Bangalore,India,IN,13.007414837402239,77.97536219460343,Logistics,Series D+,83.17,Index Ventures,2021-06-29,2021,2021Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,208.2
synth_c7a58cb4,SynthCorp 372,Austin,USA,US,30.370063718890805,-97.80183362112135,HealthTech,Series B,15.46,SoftBank Vision Fund,2021-11-26,2021,2021Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-42.7
synth_434d8787,SynthCorp 373,Tokyo,Japan,JP,36.14738617868906,140.1647593926681,FinTech,Series A,5.6,Tiger Global,2022-09-20,2022,2022Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-79.2
synth_ef3c0f1a,SynthCorp 374,Tokyo,Japan,JP,35.38159996641194,139.65747156903623,EdTech,Series A,5.83,Tiger Global,2023-06-06,2023,2023Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-78.4
synth_208979ea,SynthCorp 375,Shanghai,China,CN,31.55244377181964,121.88072375342864,DeepTech,Growth,111.84,Index Ventures,2020-08-31,2020,2020Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,314.4
synth_4656f138,SynthCorp 376,Beijing,China,CN,40.12963023420639,116.4982622426019,CleanEnergy,Series A,3.92,Bessemer Venture Partners,2024-05-16,2024,2024Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-85.5
synth_22b5ac49,SynthCorp 377,London,UK,GB,51.43901510913451,0.39460214167184093,Logistics,Growth,53.13,General Catalyst,2019-03-21,2019,2019Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,96.9
synth_98fae53d,SynthCorp 378,Singapore,Singapore,SG,1.248497090953215,104.0343269971366,FinTech,Series A,3.34,Kleiner Perkins,2024-08-19,2024,2024Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-87.6
synth_0b3b1e24,SynthCorp 379,Boston,USA,US,42.13395300748928,-71.56211550514365,DeepTech,Pre-Seed,0.56,Tiger Global,2024-04-16,2024,2024Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-97.9
synth_8532b7fc,SynthCorp 380,New York,USA,US,40.19363435821895,-74.1175671761125,FinTech,Series B,8.74,SoftBank Vision Fund,2021-12-27,2021,2021Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-67.6
synth_b70e14d9,SynthCorp 381,Boston,USA,US,42.812806774794225,-70.87888037044648,Logistics,Growth,34.19,Insight Partners,2020-12-12,2020,2020Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,26.7
synth_4031346f,SynthCorp 382,San Francisco,USA,US,37.59618656899078,-122.49422782676174,AgriTech,Series C,44.38,GV,2020-08-05,2020,2020Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,64.5
synth_603801bf,SynthCorp 383,Shanghai,China,CN,31.347675137912496,121.81309218747323,Logistics,Series A,4.36,Insight Partners,2021-06-15,2021,2021Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-83.8
synth_29071e78,SynthCorp 384,London,UK,GB,52.0122597554466,-0.41040677117537705,Logistics,Seed,1.06,Sequoia Capital,2020-12-27,2020,2020Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-96.1
synth_fa294c70,SynthCorp 385,San Francisco,USA,US,37.517632334861425,-121.93067732059508,Logistics,Series B,15.99,Benchmark,2024-11-25,2024,2024Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-40.7
synth_1c6db0cf,SynthCorp 386,Sydney,Australia,AU,-34.005814071543114,151.43587624902207,CleanEnergy,Series A,0.77,Benchmark,2020-02-18,2020,2020Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-97.1
synth_e184e061,SynthCorp 387,Sydney,Australia,AU,-33.97503551523115,151.10684428316748,Logistics,Series C,46.84,SoftBank Vision Fund,2020-12-14,2020,2020Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,73.6
synth_dfd6520b,SynthCorp 388,Seattle,USA,US,47.44606345083542,-121.90279887807812,CleanEnergy,Series D+,40.36,Tiger Global,2023-03-30,2023,2023Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,49.6
synth_1988fbad,SynthCorp 389,Paris,France,FR,48.76185690067042,2.4608836625040063,DeepTech,Growth,165.39,Index Ventures,2019-05-13,2019,2019Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,512.9
synth_ff50a963,SynthCorp 390,Singapore,Singapore,SG,1.2931539981837228,103.92518231950255,Logistics,Growth,158.24,Kleiner Perkins,2020-07-30,2020,2020Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,486.4
synth_112dec20,SynthCorp 391,New York,USA,US,40.96217149235736,-74.22840489555513,DeepTech,Growth,184.0,Benchmark,2022-10-07,2022,2022Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,581.8
synth_76f3d275,SynthCorp 392,San Francisco,USA,US,37.757480872488884,-122.51202127603538,AgriTech,Seed,1.1,Benchmark,2020-03-18,2020,2020Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-95.9
synth_26011e8b,SynthCorp 393,Bangalore,India,IN,13.290456639938155,77.46161358276461,AgriTech,Seed,0.29,Insight Partners,2022-12-09,2022,2022Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-98.9
synth_d6741503,SynthCorp 394,Austin,USA,US,29.754618967709913,-97.58112446333472,FinTech,Series C,28.42,Accel Partners,2020-10-28,2020,2020Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,5.3
synth_1894a5b1,SynthCorp 395,San Francisco,USA,US,37.94269711624522,-122.35649365774641,HealthTech,Seed,1.29,Kleiner Perkins,2023-03-18,2023,2023Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-95.2
synth_86771a22,SynthCorp 396,Boston,USA,US,42.27022011802751,-71.36471267620952,CleanEnergy,Series B,11.34,Insight Partners,2024-05-31,2024,2024Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-58.0
synth_5011e6ae,SynthCorp 397,Dubai,UAE,AE,25.325721594841635,54.949791875967826,AI/ML,Seed,1.22,Index Ventures,2021-02-17,2021,2021Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-95.5
synth_9fc21bef,SynthCorp 398,Beijing,China,CN,39.60786488453568,116.6435821090525,AgriTech,Seed,1.27,Tiger Global,2019-07-23,2019,2019Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-95.3
synth_b7d7e1ea,SynthCorp 399,San Francisco,USA,US,38.06741848083727,-122.39809738858277,CleanEnergy,Pre-Seed,0.82,Index Ventures,2024-05-21,2024,2024Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-97.0
synth_8f19a824,SynthCorp 400,Beijing,China,CN,39.79594539472062,116.68930664474021,AgriTech,Seed,1.09,Index Ventures,2020-04-18,2020,2020Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-96.0
synth_5ee95ca2,SynthCorp 401,Beijing,China,CN,40.09178247603748,116.18517727960842,AI/ML,Series B,7.07,General Catalyst,2023-04-12,2023,2023Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-73.8
synth_43c05453,SynthCorp 402,Bangalore,India,IN,12.813668059509071,77.52714256297033,HealthTech,Seed,1.32,Andreessen Horowitz,2022-01-05,2022,2022Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-95.1
synth_ca26c7ba,SynthCorp 403,Seattle,USA,US,47.865629626939686,-122.87491037294387,EdTech,Series D+,33.88,GV,2021-07-20,2021,2021Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,25.5
synth_66268967,SynthCorp 404,Seattle,USA,US,47.48587765533109,-122.31401983910085,FinTech,Growth,89.59,GV,2021-08-23,2021,2021Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,232.0
synth_0f10ef43,SynthCorp 405,Boston,USA,US,41.98890145396056,-70.69155681589716,CleanEnergy,Series B,0.1,Tiger Global,2020-08-26,2020,2020Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-99.6
synth_dec3188e,SynthCorp 406,Amsterdam,Netherlands,NL,52.48447025452391,4.93621095950248,EdTech,Series D+,116.93,SoftBank Vision Fund,2020-05-31,2020,2020Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,333.3
synth_19ca64e2,SynthCorp 407,Amsterdam,Netherlands,NL,52.167507085330385,5.230814537220908,Logistics,Series B,11.56,Accel Partners,2019-10-02,2019,2019Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-57.2
synth_4165147c,SynthCorp 408,Singapore,Singapore,SG,1.4474974823575129,103.41173285212687,EdTech,Growth,151.82,Andreessen Horowitz,2019-02-20,2019,2019Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,462.6
synth_98dbcdda,SynthCorp 409,Berlin,Germany,DE,52.254630737783636,13.748712930678696,HealthTech,Seed,0.43,Accel Partners,2020-02-15,2020,2020Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-98.4
synth_495c0b00,SynthCorp 410,Dubai,UAE,AE,25.165986833948207,55.70662192105342,AgriTech,Growth,91.95,Sequoia Capital,2023-08-11,2023,2023Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,240.7
synth_a6800f60,SynthCorp 411,London,UK,GB,51.200702406330066,0.48336777075697457,Logistics,Series A,1.94,Benchmark,2023-07-04,2023,2023Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-92.8
synth_fdd93d40,SynthCorp 412,London,UK,GB,51.55579899808092,-0.16436234184566473,AI/ML,Series C,36.08,Accel Partners,2022-01-05,2022,2022Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,33.7
synth_978d7865,SynthCorp 413,Beijing,China,CN,39.775511008182534,116.94637286727915,AgriTech,Series A,3.29,Kleiner Perkins,2021-07-22,2021,2021Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-87.8
synth_dc578218,SynthCorp 414,Beijing,China,CN,39.982798037275536,116.5986314591991,EdTech,Series A,6.33,Benchmark,2020-01-01,2020,2020Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-76.5
synth_0351eebe,SynthCorp 415,Tel Aviv,Israel,IL,32.157946684605115,35.214023394289995,EdTech,Series B,9.04,Tiger Global,2020-10-13,2020,2020Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-66.5
synth_5d25cacb,SynthCorp 416,Stockholm,Sweden,SE,59.611465363372574,18.61168597293226,DeepTech,Series B,12.52,Sequoia Capital,2019-04-29,2019,2019Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-53.6
synth_089787c0,SynthCorp 417,Beijing,China,CN,39.67342373114847,116.18051654275398,EdTech,Series A,5.4,Index Ventures,2022-01-27,2022,2022Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-80.0
synth_50f4644e,SynthCorp 418,Tokyo,Japan,JP,35.395926127489396,139.93964108947802,CleanEnergy,Series C,39.87,General Catalyst,2021-09-17,2021,2021Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,47.7
synth_cf080311,SynthCorp 419,Boston,USA,US,42.90469859484605,-71.12372421665981,CleanEnergy,Series A,5.04,Insight Partners,2020-01-06,2020,2020Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-81.3
synth_3805276e,SynthCorp 420,Stockholm,Sweden,SE,59.05796839219405,17.70778765006881,AI/ML,Seed,1.39,Index Ventures,2021-06-25,2021,2021Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-94.8
synth_99975691,SynthCorp 421,Berlin,Germany,DE,52.01676597706172,13.24727917966036,CleanEnergy,Pre-Seed,0.56,Insight Partners,2019-02-06,2019,2019Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-97.9
synth_084451e7,SynthCorp 422,Toronto,Canada,CA,43.54379550828778,-79.84195517861393,AI/ML,Seed,1.03,Bessemer Venture Partners,2022-06-05,2022,2022Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-96.2
synth_8af49315,SynthCorp 423,Dubai,UAE,AE,25.258431755314593,55.0237004907874,EdTech,Series D+,58.29,Insight Partners,2022-05-22,2022,2022Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,116.0
synth_317bbc2d,SynthCorp 424,New York,USA,US,40.33976998926158,-74.15765809443471,AI/ML,Series B,3.31,Accel Partners,2023-03-13,2023,2023Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-87.7
synth_6cad5aee,SynthCorp 425,Seattle,USA,US,47.8129492996246,-122.18164283695386,AI/ML,Series A,2.92,SoftBank Vision Fund,2022-08-24,2022,2022Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-89.2
synth_bd272cb2,SynthCorp 426,New York,USA,US,40.897165410842526,-74.51378761393565,EdTech,Series C,22.86,Index Ventures,2019-08-21,2019,2019Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-15.3
synth_35462895,SynthCorp 427,Shanghai,China,CN,31.286440938269152,121.45520710608176,EdTech,Seed,1.46,Benchmark,2022-04-25,2022,2022Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-94.6
synth_4b6b0101,SynthCorp 428,San Francisco,USA,US,37.512862335404435,-122.02410621962161,AgriTech,Series C,42.47,Index Ventures,2021-02-16,2021,2021Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,57.4
synth_c7941f3b,SynthCorp 429,Shanghai,China,CN,31.615286781641014,121.3817632585293,AI/ML,Series A,4.49,Benchmark,2021-01-11,2021,2021Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-83.4
synth_7064846f,SynthCorp 430,Toronto,Canada,CA,44.26098139380769,-79.59375326758567,HealthTech,Series C,43.03,SoftBank Vision Fund,2021-01-19,2021,2021Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,59.4
synth_6fb4d20c,SynthCorp 431,Shanghai,China,CN,31.72524511673499,121.19806857505617,AgriTech,Series C,22.58,Andreessen Horowitz,2022-09-19,2022,2022Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-16.3
synth_e99e16c8,SynthCorp 432,Bangalore,India,IN,12.777260363396381,77.62887051908463,HealthTech,Series D+,110.65,Index Ventures,2019-10-19,2019,2019Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,310.0
synth_e2681efd,SynthCorp 433,Berlin,Germany,DE,52.71616820669364,13.679495826035664,AgriTech,Series A,6.09,Tiger Global,2020-07-16,2020,2020Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-77.4
synth_a8da60ca,SynthCorp 434,Shanghai,China,CN,30.808051827034244,121.50672366214606,CleanEnergy,Series C,29.47,Kleiner Perkins,2019-11-28,2019,2019Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,9.2
synth_a211304a,SynthCorp 435,Austin,USA,US,30.769380896243543,-97.89945290250691,HealthTech,Pre-Seed,0.45,Tiger Global,2020-11-21,2020,2020Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-98.3
synth_fb3a78dd,SynthCorp 436,Boston,USA,US,42.051750975688556,-70.9114890746583,FinTech,Series B,8.92,Sequoia Capital,2023-07-11,2023,2023Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-66.9
synth_4931d166,SynthCorp 437,Singapore,Singapore,SG,1.1567678985898548,103.98425396302089,DeepTech,Series C,54.08,SoftBank Vision Fund,2024-12-15,2024,2024Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,100.4
synth_86bc002c,SynthCorp 438,Seattle,USA,US,47.88974891064438,-122.11862478933101,AI/ML,Series A,5.46,Tiger Global,2020-06-12,2020,2020Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-79.8
synth_f24543c3,SynthCorp 439,San Francisco,USA,US,37.66958097152942,-122.64337289241402,CleanEnergy,Pre-Seed,0.71,Kleiner Perkins,2024-11-01,2024,2024Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-97.4
synth_d93ce1ff,SynthCorp 440,Amsterdam,Netherlands,NL,52.70077202799614,5.46652319776128,EdTech,Series A,2.78,Sequoia Capital,2021-02-10,2021,2021Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-89.7
synth_854f854f,SynthCorp 441,London,UK,GB,51.865863719629594,0.011917122615529352,FinTech,Series C,43.26,Bessemer Venture Partners,2024-08-28,2024,2024Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,60.3
synth_cac41e4a,SynthCorp 442,Dubai,UAE,AE,24.916684893234358,54.98936012116161,FinTech,Seed,1.33,Index Ventures,2024-12-30,2024,2024Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-95.1
synth_7d49aaea,SynthCorp 443,New York,USA,US,40.75721905767693,-74.28173399133351,AgriTech,Series D+,95.15,Benchmark,2023-12-25,2023,2023Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,252.6
synth_a3c7035b,SynthCorp 444,New York,USA,US,40.573374376612406,-73.58691809269523,AI/ML,Series C,40.32,Insight Partners,2019-02-08,2019,2019Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,49.4
synth_caf39128,SynthCorp 445,Boston,USA,US,42.23660529122909,-71.16619722949288,AgriTech,Seed,1.09,SoftBank Vision Fund,2020-04-27,2020,2020Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-96.0
synth_2489c5cc,SynthCorp 446,Boston,USA,US,42.63847899636227,-71.1063686874175,EdTech,Series C,50.59,Accel Partners,2024-11-12,2024,2024Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,87.5
synth_5671b4bb,SynthCorp 447,New York,USA,US,40.46825316863135,-74.01677601659885,HealthTech,Series B,15.16,Andreessen Horowitz,2024-05-22,2024,2024Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-43.8
synth_96db80b5,SynthCorp 448,São Paulo,Brazil,BR,-23.05491173603254,-46.79623570885226,HealthTech,Series B,10.26,Benchmark,2020-09-02,2020,2020Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-62.0
